"subjID"	"trial"	"choice"	"outcome"
154	59	1	1
154	60	2	1
154	61	2	1
154	62	2	1
154	63	2	1
154	64	2	-1
154	65	2	1
154	66	1	-1
154	67	2	1
154	68	1	-1
154	69	2	-1
154	70	2	1
154	71	1	-1
154	72	2	1
154	73	2	1
154	74	1	-1
154	75	2	1
154	76	2	1
154	77	2	1
154	78	2	-1
154	79	2	1
154	80	2	1
154	81	1	-1
154	82	2	1
154	83	2	1
154	84	2	1
154	85	2	1
154	86	2	-1
154	87	2	1
154	88	2	1
154	89	2	1
154	90	2	1
154	91	2	1
154	92	2	1
154	93	2	-1
154	94	2	-1
154	95	2	1
154	96	2	-1
154	97	2	1
154	98	2	1
154	99	2	1
154	100	2	1
155	1	1	1
155	2	1	1
155	3	1	1
155	4	1	1
155	5	1	-1
155	6	1	-1
155	7	2	1
155	8	1	1
155	9	1	-1
155	10	2	1
155	11	2	1
155	12	2	1
155	13	2	-1
155	14	2	-1
155	15	1	-1
155	16	2	1
155	17	2	1
155	18	1	1
155	19	1	-1
155	20	2	-1
155	21	2	1
155	22	2	1
155	23	2	-1
155	24	1	1
155	25	2	1
155	26	2	1
155	27	2	1
155	28	2	1
155	29	2	-1
155	30	1	-1
155	31	2	1
155	32	2	1
155	33	2	1
155	34	2	1
155	35	2	1
155	36	2	1
155	37	2	1
155	38	2	1
155	39	2	1
155	40	2	-1
155	41	2	1
155	42	2	-1
155	43	2	1
155	44	2	1
155	45	2	1
155	46	2	1
155	47	2	1
155	48	2	1
155	49	2	1
155	50	2	1
155	51	2	1
155	52	2	1
155	53	2	1
155	54	2	1
155	55	2	-1
155	56	2	-1
155	57	2	1
155	58	2	1
155	59	2	1
155	60	2	1
155	61	2	1
155	62	2	-1
155	63	1	-1
155	64	2	1
155	65	2	1
155	66	2	1
155	67	2	1
155	68	2	1
155	69	2	1
155	70	2	1
155	71	2	1
155	72	2	1
155	73	2	1
155	74	2	1
155	75	2	1
155	76	2	1
155	77	2	1
155	78	2	1
155	79	2	-1
155	80	1	-1
155	81	2	1
155	82	2	1
155	83	2	1
155	84	2	1
155	85	2	1
155	86	2	1
155	87	1	1
155	88	2	1
155	89	2	1
155	90	2	1
155	91	2	1
155	92	2	1
155	93	2	-1
155	94	2	-1
155	95	2	1
155	96	1	-1
155	97	2	1
155	98	2	1
155	99	2	1
155	100	2	1
156	1	1	1
156	2	1	-1
156	3	1	-1
156	4	1	-1
156	5	2	1
156	6	2	-1
156	7	2	1
156	8	2	-1
156	9	2	-1
156	10	2	1
156	11	2	1
156	12	2	1
156	13	2	-1
156	14	2	1
156	15	2	1
156	16	2	1
156	17	2	1
156	18	2	1
156	19	2	1
156	20	2	1
156	21	2	1
156	22	2	1
156	23	2	1
156	24	2	-1
156	25	2	1
156	26	2	1
156	27	2	1
156	28	1	1
156	29	2	1
156	30	2	-1
156	31	2	-1
156	32	2	-1
156	33	2	1
156	34	1	1
156	35	1	1
156	36	1	1
156	37	1	-1
156	38	2	1
156	39	1	-1
156	40	2	-1
156	41	2	-1
156	42	2	1
156	43	2	-1
156	44	1	1
156	45	1	1
156	46	1	-1
156	47	1	-1
156	48	2	-1
156	49	1	1
156	50	2	-1
156	51	1	-1
156	52	2	1
156	53	2	1
156	54	2	1
156	55	2	-1
156	56	1	1
156	57	1	1
156	58	1	-1
156	59	2	-1
156	60	1	-1
156	61	2	1
156	62	1	-1
156	63	2	1
156	64	2	-1
156	65	1	-1
156	66	2	-1
156	67	2	1
156	68	2	1
156	69	2	1
156	70	2	1
156	71	2	1
156	72	2	1
156	73	2	1
156	74	2	1
156	75	2	-1
156	76	2	1
156	77	2	1
156	78	2	1
156	79	2	1
156	80	2	1
156	81	2	1
156	82	2	1
156	83	2	-1
156	84	2	1
156	85	2	-1
156	86	2	1
156	87	2	1
156	88	2	1
156	89	2	1
156	90	2	1
156	91	2	-1
156	92	2	-1
156	93	2	1
156	94	1	1
156	95	2	1
156	96	2	1
156	97	2	-1
156	98	2	-1
156	99	2	-1
156	100	1	1
157	1	2	-1
157	2	1	-1
157	3	2	1
157	4	2	1
157	5	2	1
157	6	2	-1
157	7	2	1
157	8	2	1
157	9	2	1
157	10	1	-1
157	11	2	1
157	12	2	1
157	13	2	1
157	14	1	1
157	15	1	1
157	16	1	1
157	17	1	-1
157	18	1	-1
157	19	2	-1
157	20	2	1
157	21	2	1
157	22	1	1
157	23	1	-1
157	24	2	1
157	25	2	-1
157	26	2	1
157	27	2	-1
157	28	2	-1
157	29	1	1
157	30	2	1
157	31	2	1
157	32	1	1
157	33	1	-1
157	34	2	1
157	35	1	1
157	36	2	1
157	37	2	-1
157	38	2	-1
157	39	1	-1
157	40	1	-1
157	41	2	1
157	42	2	-1
157	43	2	1
157	44	1	-1
157	45	2	1
157	46	2	1
157	47	1	1
157	48	2	1
157	49	2	1
157	50	2	-1
157	51	2	1
157	52	2	1
157	53	2	1
157	54	1	-1
157	55	2	1
157	56	1	1
157	57	1	1
157	58	2	1
157	59	2	1
157	60	2	-1
157	61	1	1
157	62	1	1
157	63	2	1
157	64	1	-1
157	65	2	1
157	66	1	-1
157	67	2	-1
157	68	1	1
157	69	1	1
157	70	1	1
157	71	1	1
157	72	1	-1
157	73	2	1
157	74	1	-1
157	75	2	-1
157	76	1	-1
157	77	2	1
157	78	2	1
157	79	2	-1
157	80	2	-1
157	81	1	-1
157	82	2	1
157	83	1	-1
157	84	2	-1
157	85	1	-1
157	86	2	1
157	87	1	1
157	88	1	-1
157	89	1	-1
157	90	1	1
157	91	2	-1
157	92	1	-1
157	93	1	1
157	94	2	1
157	95	2	1
157	96	1	1
157	97	1	-1
157	98	2	-1
157	99	1	1
157	100	2	-1
158	1	1	-1
158	2	2	1
158	3	2	1
158	4	2	1
158	5	2	1
158	6	2	1
158	7	2	-1
158	8	2	-1
158	9	2	-1
158	10	1	1
158	11	2	1
158	12	2	1
158	13	2	1
158	14	2	1
158	15	2	1
158	16	2	1
158	17	2	1
158	18	2	1
158	19	1	-1
158	20	2	1
158	21	2	1
158	22	2	-1
158	23	2	1
158	24	2	1
158	25	2	1
158	26	2	1
158	27	2	1
158	28	1	1
158	29	1	-1
158	30	2	1
158	31	2	1
158	32	2	1
158	33	1	-1
158	34	2	1
158	35	2	1
158	36	2	1
158	37	2	1
158	38	2	1
158	39	2	1
158	40	2	1
158	41	2	1
158	42	2	1
158	43	2	-1
158	44	2	1
158	45	1	1
158	46	2	1
158	47	2	1
158	48	2	1
158	49	2	-1
158	50	2	-1
158	51	2	1
158	52	2	-1
158	53	2	-1
158	54	1	1
158	55	2	1
158	56	2	1
158	57	2	1
158	58	2	1
158	59	1	1
158	60	2	1
158	61	1	-1
158	62	2	-1
158	63	2	-1
158	64	1	1
158	65	1	1
158	66	2	-1
158	67	1	-1
158	68	1	-1
158	69	1	-1
158	70	2	-1
158	71	2	1
158	72	1	-1
158	73	2	1
158	74	2	1
158	75	1	1
158	76	2	1
158	77	2	1
158	78	2	1
158	79	2	1
158	80	2	1
158	81	2	1
158	82	2	1
158	83	2	-1
158	84	2	1
158	85	2	1
158	86	2	-1
158	87	2	1
158	88	2	-1
158	89	1	1
158	90	1	1
158	91	1	-1
158	92	1	-1
158	93	2	-1
158	94	2	1
158	95	2	1
158	96	2	-1
158	97	2	1
158	98	2	1
158	99	2	1
158	100	2	1
159	1	1	1
159	2	1	-1
159	3	1	1
159	4	2	1
159	5	1	-1
159	6	1	1
159	7	2	-1
159	8	2	-1
159	9	2	1
159	10	1	-1
159	11	2	1
159	12	2	1
159	13	2	1
159	14	2	-1
159	15	2	1
159	16	2	1
159	17	1	1
159	18	2	1
159	19	2	1
159	20	2	-1
159	21	2	-1
159	22	1	1
159	23	2	1
159	24	2	1
159	25	1	-1
159	26	2	-1
159	27	2	1
159	28	2	1
159	29	2	-1
159	30	1	1
159	31	1	-1
159	32	2	1
159	33	2	1
159	34	2	1
159	35	2	-1
159	36	2	1
159	37	2	1
159	38	2	1
159	39	2	1
159	40	2	1
159	41	2	1
159	42	2	1
159	43	2	1
159	44	2	1
159	45	2	1
159	46	2	-1
159	47	2	1
159	48	2	-1
159	49	2	-1
159	50	1	-1
159	51	1	-1
159	52	2	1
159	53	2	1
159	54	2	1
159	55	2	1
159	56	2	1
159	57	2	1
159	58	2	1
159	59	2	1
159	60	2	1
159	61	2	-1
159	62	2	-1
159	63	2	1
159	64	1	-1
159	65	1	-1
159	66	2	1
159	67	2	1
159	68	2	1
159	69	2	1
159	70	2	1
159	71	2	1
159	72	2	1
159	73	2	1
159	74	2	1
159	75	2	1
159	76	2	1
159	77	2	1
159	78	2	1
159	79	2	1
159	80	2	1
159	81	2	1
159	82	2	1
159	83	2	1
159	84	2	-1
159	85	2	1
159	86	2	1
159	87	2	-1
159	88	2	1
159	89	2	-1
159	90	2	1
159	91	2	1
159	92	2	1
159	93	2	1
159	94	2	1
159	95	2	1
159	96	2	1
159	97	2	1
159	98	2	1
159	99	2	1
159	100	2	-1
160	1	2	1
160	2	2	1
160	3	2	1
160	4	2	1
160	5	2	-1
160	6	2	-1
160	7	1	1
160	8	2	1
160	9	2	1
160	10	2	-1
160	11	1	-1
160	12	2	-1
160	13	2	1
160	14	1	1
160	15	1	1
160	16	2	1
160	17	1	1
160	18	2	1
160	19	2	1
160	20	2	-1
160	21	1	1
160	22	1	-1
160	23	2	1
160	24	2	1
160	25	2	-1
160	26	2	1
160	27	2	1
160	28	1	1
160	29	1	1
160	30	2	1
160	31	2	-1
160	32	1	1
160	33	1	1
160	34	1	-1
160	35	2	1
160	36	1	1
160	37	1	-1
160	38	2	1
160	39	1	1
160	40	2	-1
160	41	1	-1
160	42	2	-1
160	43	2	-1
160	44	2	1
160	45	1	1
160	46	1	-1
160	47	2	1
160	48	2	1
160	49	2	1
160	50	1	1
160	51	2	1
160	52	2	1
160	53	2	-1
160	54	1	1
160	55	1	-1
160	56	2	1
160	57	2	1
160	58	2	1
160	59	2	1
160	60	2	1
160	61	2	1
160	62	2	-1
160	63	2	1
160	64	2	1
160	65	2	1
160	66	2	-1
160	67	2	1
160	68	2	-1
160	69	2	-1
160	70	1	-1
160	71	2	1
160	72	2	-1
160	73	2	1
160	74	1	1
160	75	2	1
160	76	2	1
160	77	2	1
160	78	2	-1
160	79	2	1
160	80	2	1
160	81	2	1
160	82	1	-1
160	83	2	1
160	84	2	1
160	85	2	1
160	86	2	1
160	87	2	-1
160	88	1	1
160	89	1	-1
160	90	2	1
160	91	2	1
160	92	2	1
160	93	2	1
160	94	1	1
160	95	2	1
160	96	2	1
160	97	1	1
160	98	1	-1
160	99	2	1
160	100	2	1
161	1	1	-1
161	2	1	-1
161	3	2	1
161	4	2	1
161	5	2	1
161	6	2	-1
161	7	2	-1
161	8	2	1
161	9	2	1
161	10	2	1
161	11	2	-1
161	12	2	1
161	13	2	1
161	14	2	1
161	15	2	1
161	16	2	1
161	17	2	-1
161	18	2	1
161	19	2	1
161	20	2	-1
161	21	1	-1
161	22	2	1
161	23	2	1
161	24	2	1
161	25	2	1
161	26	2	1
161	27	2	1
161	28	2	1
161	29	2	1
161	30	2	1
161	31	2	-1
161	32	2	1
161	33	2	1
161	34	2	1
161	35	2	1
161	36	2	1
161	37	1	-1
161	38	2	1
161	39	2	1
161	40	2	1
161	41	2	1
161	42	2	1
161	43	2	1
161	44	2	1
161	45	2	1
161	46	2	-1
161	47	1	-1
161	48	2	-1
161	49	1	1
161	50	2	1
161	51	2	1
161	52	2	1
161	53	2	-1
161	54	2	1
161	55	2	1
161	56	2	-1
161	57	2	1
161	58	2	1
161	59	2	1
161	60	2	1
161	61	2	1
161	62	2	1
161	63	2	1
161	64	2	-1
161	65	2	1
161	66	2	1
161	67	2	1
161	68	2	1
161	69	2	-1
161	70	2	1
161	71	2	1
161	72	2	1
161	73	2	1
161	74	2	-1
161	75	2	1
161	76	2	1
161	77	1	1
161	78	2	1
161	79	2	1
161	80	2	1
161	81	2	1
161	82	2	1
161	83	2	1
161	84	2	1
161	85	2	1
161	86	2	1
161	87	2	1
161	88	2	-1
161	89	1	-1
161	90	2	1
161	91	2	1
161	92	2	-1
161	93	2	1
161	94	2	-1
161	95	1	1
161	96	2	-1
161	97	2	1
161	98	2	1
161	99	1	-1
161	100	2	1
162	1	1	-1
162	2	2	-1
162	3	2	1
162	4	2	-1
162	5	1	-1
162	6	1	-1
162	7	2	1
162	8	1	1
162	9	2	-1
162	10	1	1
162	11	1	-1
162	12	2	1
162	13	2	1
162	14	1	-1
162	15	2	-1
162	16	2	1
162	17	2	1
162	18	2	-1
162	19	2	1
162	20	2	-1
162	21	2	1
162	22	2	-1
162	23	1	1
162	24	2	1
162	25	2	1
162	26	2	1
162	27	2	1
162	28	2	-1
162	29	1	1
162	30	2	1
162	31	2	1
162	32	2	1
162	33	2	-1
162	34	2	-1
162	35	2	-1
162	36	1	1
162	37	2	1
162	38	2	1
162	39	1	1
162	40	2	1
162	41	1	1
162	42	2	1
162	43	2	1
162	44	2	1
162	45	2	1
162	46	2	1
162	47	2	1
162	48	2	1
162	49	1	1
162	50	2	1
162	51	2	1
162	52	2	1
162	53	2	-1
162	54	1	1
162	55	1	-1
162	56	2	-1
162	57	1	-1
162	58	2	1
162	59	1	1
162	60	2	1
162	61	1	-1
162	62	2	-1
162	63	2	1
162	64	2	1
162	65	2	1
162	66	1	-1
162	67	2	1
162	68	2	1
162	69	2	1
162	70	2	1
162	71	2	1
162	72	2	1
162	73	2	1
162	74	2	1
162	75	2	1
162	76	2	1
162	77	2	1
162	78	2	1
162	79	2	-1
162	80	2	1
162	81	2	-1
162	82	2	-1
162	83	2	1
162	84	2	1
162	85	2	1
162	86	2	-1
162	87	2	1
162	88	2	1
162	89	1	-1
162	90	2	1
162	91	2	1
162	92	2	1
162	93	2	-1
162	94	1	1
162	95	1	-1
162	96	1	1
162	97	2	1
162	98	2	1
162	99	2	1
162	100	2	1
163	1	1	1
163	2	2	1
163	3	1	1
163	4	2	1
163	5	2	1
163	6	2	-1
163	7	2	1
163	8	1	-1
163	9	2	1
163	10	2	-1
163	11	1	1
163	12	1	1
163	13	1	-1
163	14	2	-1
163	15	2	-1
163	16	2	-1
163	17	2	-1
163	18	1	-1
163	19	2	-1
163	20	1	-1
163	21	2	1
163	22	2	1
163	23	2	1
163	24	1	-1
163	25	2	1
163	26	2	1
163	27	1	1
163	28	1	-1
163	29	1	1
163	30	2	1
163	31	1	-1
163	32	2	-1
163	33	2	1
163	34	2	-1
163	35	2	-1
163	36	1	1
163	37	2	-1
163	38	2	1
163	39	2	1
163	40	1	1
163	41	2	1
163	42	1	-1
163	43	2	1
163	44	1	-1
163	45	2	1
163	46	2	-1
163	47	1	1
163	48	2	1
163	49	1	1
163	50	2	-1
163	51	1	-1
163	52	1	1
163	53	1	1
163	54	1	1
163	55	1	1
163	56	1	-1
163	57	1	1
163	58	2	1
163	59	2	1
163	60	2	-1
163	61	1	-1
163	62	2	1
163	63	2	1
163	64	1	1
163	65	2	-1
163	66	2	1
163	67	2	-1
163	68	1	-1
163	69	1	-1
163	70	1	1
163	71	1	1
163	72	2	1
163	73	1	1
163	74	2	1
163	75	2	1
163	76	1	-1
163	77	2	-1
163	78	2	1
163	79	1	-1
163	80	2	1
163	81	1	1
163	82	1	1
163	83	2	-1
163	84	2	1
163	85	1	-1
163	86	2	1
163	87	2	1
163	88	2	1
163	89	2	1
163	90	1	1
163	91	1	-1
163	92	2	1
163	93	2	-1
163	94	2	1
163	95	2	1
163	96	2	1
163	97	2	1
163	98	2	1
163	99	2	1
163	100	2	1
164	1	2	1
164	2	1	1
164	3	1	1
164	4	2	1
164	5	1	1
164	6	1	1
164	7	2	-1
164	8	1	-1
164	9	1	-1
164	10	2	1
164	11	2	1
164	12	2	1
164	13	2	1
164	14	1	-1
164	15	2	1
164	16	2	1
164	17	2	1
164	18	1	-1
164	19	2	1
164	20	2	1
164	21	2	1
164	22	2	1
164	23	2	1
164	24	2	1
164	25	2	1
164	26	2	1
164	27	2	1
164	28	2	1
164	29	2	1
164	30	2	1
164	31	1	1
164	32	2	1
164	33	1	-1
164	34	2	1
164	35	2	1
164	36	2	-1
164	37	2	1
164	38	2	1
164	39	2	-1
164	40	2	1
164	41	2	1
164	42	2	-1
164	43	1	1
164	44	2	1
164	45	1	1
164	46	2	1
164	47	1	-1
164	48	2	-1
164	49	1	1
164	50	1	-1
164	51	2	1
164	52	2	1
164	53	2	1
164	54	2	1
164	55	1	-1
164	56	2	-1
164	57	2	1
164	58	2	1
164	59	1	-1
164	60	1	-1
164	61	1	-1
164	62	2	1
164	63	2	1
164	64	1	1
164	65	2	1
164	66	2	1
164	67	2	1
164	68	2	1
164	69	2	1
164	70	2	-1
164	71	2	1
164	72	2	1
164	73	2	1
164	74	1	-1
164	75	2	1
164	76	2	1
164	77	1	-1
164	78	2	1
164	79	2	1
164	80	1	-1
164	81	2	1
164	82	1	-1
164	83	2	-1
164	84	2	1
164	85	1	-1
164	86	2	1
164	87	1	1
164	88	2	1
164	89	1	-1
164	90	1	-1
164	91	2	1
164	92	1	-1
164	93	2	1
164	94	2	1
164	95	2	1
164	96	2	-1
164	97	2	1
164	98	2	1
164	99	2	1
164	100	2	1
165	1	2	1
165	2	2	1
165	3	2	-1
165	4	2	-1
165	5	2	1
165	6	2	1
165	7	2	-1
165	8	1	-1
165	9	2	1
165	10	2	1
165	11	2	1
165	12	2	1
165	13	2	1
165	14	2	1
165	15	2	1
165	16	2	1
165	17	2	1
165	18	2	1
165	19	2	1
165	20	2	-1
165	21	1	1
165	22	1	-1
165	23	2	-1
165	24	2	1
165	25	2	-1
165	26	2	1
165	27	2	1
165	28	1	1
165	29	2	1
165	30	2	1
165	31	2	-1
165	32	2	1
165	33	1	-1
165	34	1	1
165	35	2	1
165	36	1	-1
165	37	2	1
165	38	2	1
165	39	2	1
165	40	2	1
165	41	2	1
165	42	2	1
165	43	2	-1
165	44	2	1
165	45	2	1
165	46	2	-1
165	47	2	1
165	48	2	-1
165	49	2	1
165	50	2	1
165	51	2	1
165	52	2	1
165	53	2	1
165	54	2	1
165	55	2	-1
165	56	2	-1
165	57	1	1
165	58	1	1
165	59	1	1
165	60	1	1
165	61	2	1
165	62	1	1
165	63	2	1
165	64	1	-1
165	65	2	-1
165	66	2	1
165	67	1	1
165	68	1	1
165	69	1	1
165	70	2	1
165	71	2	-1
165	72	1	1
165	73	1	-1
165	74	1	1
165	75	1	1
165	76	2	1
165	77	1	1
165	78	1	-1
165	79	2	1
165	80	1	1
165	81	1	-1
165	82	1	1
165	83	1	-1
165	84	2	1
165	85	2	1
165	86	2	1
165	87	2	-1
165	88	2	1
165	89	2	1
165	90	2	1
165	91	2	1
165	92	2	1
165	93	2	1
165	94	2	1
165	95	2	-1
165	96	2	1
165	97	1	-1
165	98	2	-1
165	99	2	1
165	100	2	-1
166	1	1	1
166	2	1	-1
166	3	1	1
166	4	1	-1
166	5	1	1
166	6	2	-1
166	7	1	1
166	8	2	-1
166	9	1	1
166	10	1	-1
166	11	1	1
166	12	1	-1
166	13	1	-1
166	14	2	1
166	15	2	1
166	16	2	1
166	17	2	1
166	18	2	-1
166	19	2	-1
166	20	2	-1
166	21	2	1
166	22	1	1
166	23	1	1
166	24	1	1
166	25	1	1
166	26	1	-1
166	27	1	-1
166	28	1	-1
166	29	2	1
166	30	2	1
166	31	2	-1
166	32	2	1
166	33	2	1
166	34	2	-1
166	35	2	1
166	36	2	1
166	37	2	1
166	38	2	1
166	39	2	1
166	40	2	1
166	41	2	-1
166	42	2	-1
166	43	2	1
166	44	1	-1
166	45	2	1
166	46	2	1
166	47	2	1
166	48	2	1
166	49	2	1
166	50	2	-1
166	51	2	1
166	52	2	-1
166	53	2	1
166	54	2	1
166	55	2	1
166	56	2	1
166	57	2	1
166	58	2	1
166	59	2	1
166	60	2	1
166	61	2	1
166	62	2	-1
166	63	1	-1
166	64	2	1
166	65	2	1
166	66	2	1
166	67	2	1
166	68	2	1
166	69	2	1
166	70	2	1
166	71	2	1
166	72	2	1
166	73	2	1
166	74	2	1
166	75	2	1
166	76	2	-1
166	77	2	1
166	78	2	1
166	79	2	1
166	80	2	-1
166	81	2	1
166	82	2	1
166	83	2	1
166	84	2	1
166	85	2	1
166	86	2	-1
166	87	2	1
166	88	2	1
166	89	2	1
166	90	1	1
166	91	2	-1
166	92	2	1
166	93	2	1
166	94	2	1
166	95	2	1
166	96	2	-1
166	97	1	1
166	98	1	-1
166	99	2	-1
166	100	2	1
167	1	2	1
167	2	2	1
167	3	2	1
167	4	2	1
167	5	2	-1
167	6	2	1
167	7	2	-1
167	8	1	-1
167	9	2	-1
167	10	2	1
167	11	2	1
167	12	1	1
167	13	1	-1
167	14	1	1
167	15	2	1
167	16	1	1
167	17	2	1
167	18	2	1
167	19	1	1
167	20	2	-1
167	21	2	-1
167	22	2	1
167	23	2	-1
167	24	1	1
167	25	1	1
167	26	1	-1
167	27	1	-1
167	28	2	1
167	29	1	1
167	30	1	-1
167	31	2	1
167	32	2	1
167	33	2	1
167	34	1	1
167	35	2	1
167	36	2	1
167	37	2	1
167	38	1	-1
167	39	2	1
167	40	1	1
167	41	2	1
167	42	2	1
167	43	2	1
167	44	2	1
167	45	1	1
167	46	2	1
167	47	2	1
167	48	2	1
167	49	2	-1
167	50	2	1
167	51	1	1
167	52	1	1
167	53	2	1
167	54	2	-1
167	55	2	1
167	56	2	1
167	57	2	1
167	58	1	1
167	59	2	-1
167	60	1	1
167	61	2	1
167	62	2	1
167	63	2	-1
167	64	1	-1
167	65	2	-1
167	66	1	1
167	67	1	-1
167	68	2	1
167	69	1	-1
167	70	2	1
167	71	1	1
167	72	2	1
167	73	1	1
167	74	1	-1
167	75	1	-1
167	76	2	1
167	77	2	1
167	78	2	1
167	79	2	1
167	80	2	1
167	81	2	1
167	82	2	1
167	83	2	1
167	84	2	1
167	85	2	1
167	86	2	-1
167	87	1	-1
167	88	2	1
167	89	2	1
167	90	2	1
167	91	2	1
167	92	2	1
167	93	2	1
167	94	2	-1
167	95	2	-1
167	96	1	1
167	97	2	1
167	98	1	1
167	99	2	1
167	100	2	1
168	1	2	1
168	2	2	1
168	3	1	-1
168	4	1	1
168	5	1	1
168	6	1	-1
168	7	1	1
168	8	1	-1
168	9	2	1
168	10	1	-1
168	11	2	1
168	12	1	1
168	13	1	1
168	14	1	-1
168	15	1	1
168	16	1	-1
168	17	2	1
168	18	1	1
168	19	2	1
168	20	1	1
168	21	1	-1
168	22	1	-1
168	23	1	1
168	24	2	1
168	25	2	-1
168	26	2	1
168	27	1	1
168	28	1	1
168	29	2	1
168	30	1	1
168	31	1	1
168	32	1	-1
168	33	1	1
168	34	1	-1
168	35	2	1
168	36	1	-1
168	37	2	1
168	38	1	1
168	39	1	-1
168	40	2	1
168	41	2	1
168	42	1	-1
168	43	2	1
168	44	1	1
168	45	2	1
168	46	2	1
168	47	2	1
168	48	1	-1
168	49	2	1
168	50	1	-1
168	51	1	-1
168	52	2	1
168	53	2	1
168	54	1	1
168	55	1	1
168	56	2	1
168	57	2	1
168	58	1	1
168	59	2	1
168	60	2	1
168	61	2	1
168	62	1	-1
168	63	1	-1
168	64	1	1
168	65	2	-1
168	66	2	1
168	67	2	1
168	68	1	-1
168	69	2	1
168	70	1	-1
168	71	2	1
168	72	2	1
168	73	1	-1
168	74	1	-1
168	75	2	1
168	76	1	1
168	77	1	1
168	78	1	1
168	79	2	-1
168	80	1	1
168	81	1	-1
168	82	2	1
168	83	1	1
168	84	2	1
168	85	1	1
168	86	1	1
168	87	2	1
168	88	2	1
168	89	2	1
168	90	2	1
168	91	1	1
168	92	1	1
168	93	2	1
168	94	1	1
168	95	2	1
168	96	1	1
168	97	1	-1
168	98	1	-1
168	99	2	1
168	100	1	1
169	1	2	-1
169	2	2	1
169	3	2	1
169	4	1	1
169	5	1	1
169	6	1	1
169	7	2	1
169	8	1	-1
169	9	1	1
169	10	2	-1
169	11	1	-1
169	12	2	1
169	13	2	1
169	14	2	1
169	15	2	1
169	16	2	1
169	17	2	1
169	18	2	1
169	19	2	-1
169	20	2	1
169	21	2	1
169	22	2	1
169	23	2	1
169	24	2	1
169	25	2	1
169	26	2	1
169	27	1	-1
169	28	2	-1
169	29	2	1
169	30	2	1
169	31	2	-1
169	32	1	1
169	33	2	1
169	34	2	-1
169	35	1	1
169	36	1	1
169	37	2	1
169	38	2	1
169	39	2	1
169	40	1	1
169	41	1	-1
169	42	2	1
169	43	1	-1
169	44	2	1
169	45	2	1
169	46	2	-1
169	47	1	1
169	48	2	1
169	49	2	1
169	50	1	-1
169	51	2	1
169	52	2	1
169	53	2	1
169	54	1	-1
169	55	2	1
169	56	1	1
169	57	2	1
169	58	2	1
169	59	2	1
169	60	2	1
169	61	2	-1
169	62	2	-1
169	63	1	1
169	64	2	1
169	65	2	1
169	66	2	1
169	67	2	1
169	68	1	1
169	69	1	1
169	70	2	1
169	71	2	1
169	72	2	1
169	73	1	-1
169	74	2	1
169	75	1	1
169	76	2	1
169	77	2	1
169	78	2	1
169	79	2	1
169	80	1	1
169	81	2	1
169	82	2	1
169	83	1	1
169	84	1	1
169	85	2	1
169	86	2	-1
169	87	2	1
169	88	2	1
169	89	1	1
169	90	1	-1
169	91	2	1
169	92	2	-1
169	93	1	1
169	94	2	1
169	95	1	-1
169	96	2	1
169	97	2	-1
169	98	2	1
169	99	2	1
169	100	1	-1
170	1	1	-1
170	2	2	1
170	3	2	1
170	4	2	1
170	5	2	1
170	6	1	1
170	7	2	-1
170	8	1	-1
170	9	2	1
170	10	1	1
170	11	2	1
170	12	2	1
170	13	1	-1
170	14	2	1
170	15	2	1
170	16	2	-1
170	17	2	1
170	18	2	1
170	19	2	1
170	20	2	1
170	21	2	1
170	22	2	1
170	23	2	-1
170	24	2	-1
170	25	2	1
170	26	2	1
170	27	2	1
170	28	2	1
170	29	2	1
170	30	2	1
170	31	1	-1
170	32	2	1
170	33	2	1
170	34	2	-1
170	35	2	1
170	36	2	1
170	37	2	1
170	38	2	1
170	39	2	1
170	40	2	1
170	41	2	1
170	42	2	1
170	43	2	1
170	44	2	1
170	45	2	1
170	46	2	1
170	47	2	1
170	48	2	1
170	49	1	1
170	50	2	1
170	51	1	1
170	52	2	1
170	53	2	-1
170	54	2	1
170	55	2	1
170	56	2	-1
170	57	1	-1
170	58	2	1
170	59	2	1
170	60	2	1
170	61	1	1
170	62	2	1
170	63	2	1
170	64	2	-1
170	65	2	1
170	66	1	-1
170	67	2	-1
170	68	2	-1
170	69	1	1
170	70	1	-1
170	71	1	1
170	72	1	1
170	73	1	1
170	74	1	-1
170	75	1	-1
170	76	2	-1
170	77	1	-1
170	78	2	1
170	79	2	1
170	80	2	1
170	81	2	1
170	82	2	1
170	83	2	1
170	84	1	-1
170	85	2	1
170	86	2	1
170	87	2	1
170	88	2	1
170	89	2	1
170	90	2	1
170	91	2	-1
170	92	2	1
170	93	2	1
170	94	2	-1
170	95	2	-1
170	96	1	1
170	97	1	-1
170	98	1	1
170	99	2	1
170	100	1	-1
171	1	2	1
171	2	2	1
171	3	1	-1
171	4	2	-1
171	5	1	1
171	6	2	-1
171	7	1	-1
171	8	2	-1
171	9	2	-1
171	10	1	-1
171	11	1	1
171	12	1	1
171	13	1	-1
171	14	2	1
171	15	2	1
171	16	2	1
171	17	2	1
171	18	2	1
171	19	1	-1
171	20	1	-1
171	21	2	1
171	22	2	-1
171	23	2	1
171	24	2	1
171	25	2	1
171	26	2	1
171	27	2	1
171	28	2	-1
171	29	2	1
171	30	2	1
171	31	1	-1
171	32	2	1
171	33	1	1
171	34	2	1
171	35	2	1
171	36	2	1
171	37	2	1
171	38	2	1
171	39	2	1
171	40	2	-1
171	41	2	1
171	42	2	-1
171	43	2	1
